year,n6,name,n5,n2,n,n3,n4
2021/3/2,BR,Brazil,AMRO,34027,10551259,721,254942
2021/3/2,RU,Russian Federation,EURO,10565,4268215,441,86896
2021/3/2,FR,France,EURO,20453,3636337,375,86361
2021/3/2,TR,Turkey,EURO,9891,2711479,69,28638
2021/3/2,GB,The United Kingdom,EURO,4710,4183215,104,122953
2021/3/2,AR,Argentina,AMRO,4658,2112023,112,52077
2021/3/2,CO,Colombia,AMRO,3555,2251690,106,59766
2021/3/2,IT,Italy,EURO,13106,2938371,246,97945
2021/3/3,IN,India,SEARO,14989,11139516,98,157346
2021/3/3,US,United States of America,AMRO,51100,28464782,1309,517421
2021/3/3,BR,Brazil,AMRO,35742,10587001,778,255720
2021/3/3,RU,Russian Federation,EURO,10535,4278750,452,87348
2021/3/3,FR,France,EURO,19786,3656123,410,86771
2021/3/3,TR,Turkey,EURO,11837,2723316,68,28706
2021/3/3,GB,The United Kingdom,EURO,6866,4190081,343,123296
2021/3/3,AR,Argentina,AMRO,6653,2118676,115,52192
2021/3/3,CO,Colombia,AMRO,3570,2255260,100,59866
2021/3/3,IT,Italy,EURO,17063,2955434,343,98288
2021/3/4,IN,India,SEARO,17407,11156923,89,157435
2021/3/4,US,United States of America,AMRO,55363,28520145,1873,519294
2021/3/4,BR,Brazil,AMRO,59925,10646926,1641,257361
2021/3/4,RU,Russian Federation,EURO,11385,4290135,475,87823
2021/3/4,FR,France,EURO,21912,3678035,322,87093
2021/3/4,TR,Turkey,EURO,11520,2734836,65,28771
2021/3/4,GB,The United Kingdom,EURO,6648,4196729,487,123783
2021/3/4,AR,Argentina,AMRO,7855,2126531,261,52453
2021/3/4,CO,Colombia,AMRO,4339,2259599,106,59972
2021/3/4,IT,Italy,EURO,20840,2976274,347,98635
2021/3/5,IN,India,SEARO,16838,11173761,113,157548
2021/3/5,US,United States of America,AMRO,64273,28584418,1612,520906
2021/3/5,BR,Brazil,AMRO,71704,10718630,1910,259271
2021/3/5,RU,Russian Federation,EURO,11024,4301159,462,88285
2021/3/5,FR,France,EURO,13157,3691192,278,87371
2021/3/5,TR,Turkey,EURO,11322,2746158,68,28839
2021/3/5,GB,The United Kingdom,EURO,5963,4202692,242,124025
2021/3/5,AR,Argentina,AMRO,3556,2130087,52,52505
2021/3/5,CO,Colombia,AMRO,3047,2262646,110,60082
2021/3/5,IT,Italy,EURO,22845,2999119,339,98974
2021/3/6,IN,India,SEARO,18327,11192088,108,157656
2021/3/6,US,United States of America,AMRO,65806,28650224,1551,522457
2021/3/6,BR,Brazil,AMRO,75102,10793732,1699,260970
2021/3/6,RU,Russian Federation,EURO,11022,4312181,441,88726
2021/3/6,FR,France,EURO,2364,3693556,405,87776
2021/3/6,TR,Turkey,EURO,11302,2757460,62,28901
2021/3/6,GB,The United Kingdom,EURO,5719,4208411,236,124261
2021/3/6,AR,Argentina,AMRO,11767,2141854,279,52784
2021/3/6,CO,Colombia,AMRO,3565,2266211,107,60189
2021/3/6,IT,Italy,EURO,24010,3023129,297,99271
2021/3/7,IN,India,SEARO,18711,11210799,100,157756
2021/3/7,US,United States of America,AMRO,65637,28715861,2000,524457
2021/3/7,BR,Brazil,AMRO,75495,10869227,1800,262770
2021/3/7,RU,Russian Federation,EURO,10595,4322776,374,89100
2021/3/7,FR,France,EURO,29327,3722883,196,87972
2021/3/7,TR,Turkey,EURO,11770,2769230,64,28965
2021/3/7,GB,The United Kingdom,EURO,5294,4213705,158,124419
2021/3/7,AR,Argentina,AMRO,4860,2146714,86,52870
2021/3/7,CO,Colombia,AMRO,3371,2269582,111,60300
2021/3/7,IT,Italy,EURO,23633,3046762,307,99578
2021/3/8,IN,India,SEARO,18599,11229398,97,157853
2021/3/8,US,United States of America,AMRO,57906,28773767,1478,525935
2021/3/8,BR,Brazil,AMRO,69609,10938836,1555,264325
2021/3/8,RU,Russian Federation,EURO,10253,4333029,373,89473
2021/3/8,FR,France,EURO,23466,3746349,127,88099
2021/3/8,TR,Turkey,EURO,11187,2780417,65,29030
2021/3/8,GB,The United Kingdom,EURO,4485,4218190,82,124501
2021/3/8,AR,Argentina,AMRO,2922,2149636,10,52880
2021/3/8,CO,Colombia,AMRO,3663,2273245,112,60412
2021/3/8,IT,Italy,EURO,20724,3067486,207,99785
2021/3/9,IN,India,SEARO,15388,11244786,77,157930
2021/3/9,US,United States of America,AMRO,42111,28815878,876,526811
2021/3/9,BR,Brazil,AMRO,80508,11019344,1086,265411
2021/3/9,RU,Russian Federation,EURO,9445,4342474,336,89809
2021/3/9,FR,France,EURO,23706,3770055,358,88457
2021/3/9,TR,Turkey,EURO,13215,2793632,64,29094
2021/3/9,GB,The United Kingdom,EURO,4267,4222457,65,124566
2021/3/9,AR,Argentina,AMRO,5058,2154694,241,53121
2021/3/9,CO,Colombia,AMRO,3411,2276656,91,60503
2021/3/9,IT,Italy,EURO,13882,3081368,318,100103
2021/3/10,IN,India,SEARO,17921,11262707,133,158063
2021/3/10,US,United States of America,AMRO,43161,28859039,928,527739
2021/3/10,BR,Brazil,AMRO,32321,11051665,987,266398
2021/3/10,RU,Russian Federation,EURO,9079,4351553,466,90275
2021/3/10,FR,France,EURO,23945,3794000,356,88813
2021/3/10,TR,Turkey,EURO,13755,2807387,66,29160
2021/3/10,GB,The United Kingdom,EURO,6626,4229083,231,124797
2021/3/10,AR,Argentina,AMRO,7307,2162001,131,53252
2021/3/10,CO,Colombia,AMRO,2205,2278861,95,60598
2021/3/10,IT,Italy,EURO,19725,3101093,376,100479
2021/3/11,IN,India,SEARO,22854,11285561,126,158189
2021/3/11,US,United States of America,AMRO,53809,28912848,1369,529108
2021/3/11,BR,Brazil,AMRO,70764,11122429,1972,268370
2021/3/11,RU,Russian Federation,EURO,9270,4360823,459,90734
2021/3/11,FR,France,EURO,26255,3820255,264,89077
2021/3/11,TR,Turkey,EURO,14556,2821943,67,29227
2021/3/11,GB,The United Kingdom,EURO,6213,4235296,190,124987
2021/3/11,AR,Argentina,AMRO,7693,2169694,107,53359
2021/3/11,CO,Colombia,AMRO,3511,2282372,78,60676
2021/3/11,IT,Italy,EURO,22275,3123368,332,100811
2021/3/12,IN,India,SEARO,23285,11308846,117,158306
2021/3/12,US,United States of America,AMRO,60869,28973717,1347,530455
2021/3/12,BR,Brazil,AMRO,79876,11202305,2286,270656
2021/3/12,RU,Russian Federation,EURO,9794,4370617,486,91220
2021/3/12,FR,France,EURO,17026,3837281,265,89342
2021/3/12,TR,Turkey,EURO,14046,2835989,63,29290
2021/3/12,GB,The United Kingdom,EURO,6013,4241309,181,125168
2021/3/12,AR,Argentina,AMRO,8204,2177898,134,53493
2021/3/12,CO,Colombia,AMRO,3588,2285960,97,60773
2021/3/12,IT,Italy,EURO,25649,3149017,373,101184
2021/3/13,IN,India,SEARO,24882,11333728,140,158446
2021/3/13,US,United States of America,AMRO,60308,29034025,1324,531779
2021/3/13,BR,Brazil,AMRO,75412,11277717,2233,272889
2021/3/13,RU,Russian Federation,EURO,9908,4380525,475,91695
2021/3/13,FR,France,EURO,4135,3841416,290,89632
2021/3/13,TR,Turkey,EURO,14941,2850930,66,29356
2021/3/13,GB,The United Kingdom,EURO,5759,4247068,175,125343
2021/3/13,AR,Argentina,AMRO,7849,2185747,85,53578
2021/3/13,CO,Colombia,AMRO,4579,2290539,85,60858
2021/3/13,IT,Italy,EURO,26790,3175807,380,101564
2021/3/14,IN,India,SEARO,25320,11359048,161,158607
2021/3/14,US,United States of America,AMRO,62503,29096528,1222,533001
2021/3/14,BR,Brazil,AMRO,85663,11363380,2216,275105
2021/3/14,RU,Russian Federation,EURO,10083,4390608,395,92090
2021/3/14,FR,France,EURO,38276,3879692,168,89800
2021/3/14,TR,Turkey,EURO,15082,2866012,65,29421
2021/3/14,GB,The United Kingdom,EURO,5582,4252650,121,125464
2021/3/14,AR,Argentina,AMRO,6278,2192025,68,53646
2021/3/14,CO,Colombia,AMRO,4078,2294617,92,60950
2021/3/14,IT,Italy,EURO,26031,3201838,317,101881
2021/3/15,IN,India,SEARO,26291,11385339,118,158725
2021/3/15,US,United States of America,AMRO,52686,29149214,946,533947
2021/3/15,BR,Brazil,AMRO,76178,11439558,1997,277102
2021/3/15,RU,Russian Federation,EURO,9437,4400045,404,92494
2021/3/15,FR,France,EURO,30555,3910247,132,89932
2021/3/15,TR,Turkey,EURO,13378,2879390,68,29489
2021/3/15,GB,The United Kingdom,EURO,4243,4256893,52,125516
2021/3/15,AR,Argentina,AMRO,3697,2195722,24,53670
2021/3/15,CO,Colombia,AMRO,4465,2299082,96,61046
2021/3/15,IT,Italy,EURO,21304,3223142,264,102145
2021/3/16,IN,India,SEARO,24492,11409831,131,158856
2021/3/16,US,United States of America,AMRO,42393,29191607,588,534535
2021/3/16,BR,Brazil,AMRO,43812,11483370,1127,278229
2021/3/16,RU,Russian Federation,EURO,9393,4409438,443,92937
2021/3/16,FR,France,EURO,30439,3940686,333,90265
2021/3/16,TR,Turkey,EURO,15503,2894893,63,29552
2021/3/16,GB,The United Kingdom,EURO,4284,4261177,64,125580
2021/3/16,AR,Argentina,AMRO,0,2195722,0,53670
2021/3/16,CO,Colombia,AMRO,4062,2303144,97,61143
2021/3/16,IT,Italy,EURO,15252,3238394,354,102499
2021/3/17,IN,India,SEARO,28903,11438734,188,159044
2021/3/17,US,United States of America,AMRO,45186,29236793,735,535270
2021/3/17,BR,Brazil,AMRO,36239,11519609,1057,279286
2021/3/17,RU,Russian Federation,EURO,8998,4418436,427,93364
2021/3/17,FR,France,EURO,30375,3971061,392,90657
2021/3/17,TR,Turkey,EURO,16749,2911642,71,29623
2021/3/17,GB,The United Kingdom,EURO,6483,4267660,110,125690
2021/3/17,AR,Argentina,AMRO,6164,2201886,166,53836
2021/3/17,CO,Colombia,AMRO,2740,2305884,100,61243
2021/3/17,IT,Italy,EURO,20376,3258770,502,103001
2021/3/18,IN,India,SEARO,35871,11474605,172,159216
2021/3/18,US,United States of America,AMRO,52164,29288957,939,536209
2021/3/18,BR,Brazil,AMRO,83926,11603535,2841,282127
2021/3/18,RU,Russian Federation,EURO,9803,4428239,460,93824
2021/3/18,FR,France,EURO,33123,4004184,236,90893
2021/3/18,TR,Turkey,EURO,18912,2930554,73,29696
2021/3/18,GB,The United Kingdom,EURO,5662,4273322,141,125831
2021/3/18,AR,Argentina,AMRO,8235,2210121,200,54036
2021/3/18,CO,Colombia,AMRO,3716,2309600,125,61368
2021/3/18,IT,Italy,EURO,23040,3281810,431,103432
2021/3/19,IN,India,SEARO,39726,11514331,154,159370
2021/3/19,US,United States of America,AMRO,57808,29346765,1004,537213
2021/3/19,BR,Brazil,AMRO,90303,11693838,2648,284775
2021/3/19,RU,Russian Federation,EURO,9699,4437938,443,94267
2021/3/19,FR,France,EURO,20670,4024854,269,91162
2021/3/19,TR,Turkey,EURO,20049,2950603,81,29777
2021/3/19,GB,The United Kingdom,EURO,5767,4279089,95,125926
2021/3/19,AR,Argentina,AMRO,8304,2218425,195,54231
2021/3/19,CO,Colombia,AMRO,4554,2314154,130,61498
2021/3/19,IT,Italy,EURO,24901,3306711,423,103855
2021/3/20,IN,India,SEARO,40953,11555284,188,159558
2021/3/20,US,United States of America,AMRO,58402,29405167,1343,538556
2021/3/20,BR,Brazil,AMRO,86982,11780820,2724,287499
2021/3/20,RU,Russian Federation,EURO,9632,4447570,392,94659
2021/3/20,FR,France,EURO,4986,4029840,267,91429
2021/3/20,TR,Turkey,EURO,21030,2971633,87,29864
2021/3/20,GB,The United Kingdom,EURO,5458,4284547,100,126026
2021/3/20,AR,Argentina,AMRO,8328,2226753,155,54386
2021/3/20,CO,Colombia,AMRO,5139,2319293,138,61636
2021/3/20,IT,Italy,EURO,25707,3332418,386,104241
2021/3/21,IN,India,SEARO,43846,11599130,197,159755
2021/3/21,US,United States of America,AMRO,61405,29466572,1359,539915
2021/3/21,BR,Brazil,AMRO,90570,11871390,2815,290314
2021/3/21,RU,Russian Federation,EURO,9299,4456869,371,95030
2021/3/21,FR,France,EURO,46270,4076110,184,91613
2021/3/21,TR,Turkey,EURO,21061,2992694,95,29959
2021/3/21,GB,The United Kingdom,EURO,4980,4289527,96,126122
2021/3/21,AR,Argentina,AMRO,8160,2234913,90,54476
2021/3/21,CO,Colombia,AMRO,5133,2324426,135,61771
2021/3/21,IT,Italy,EURO,23913,3356331,401,104642
2021/3/22,IN,India,SEARO,46951,11646081,212,159967
2021/3/22,US,United States of America,AMRO,60643,29527215,712,540627
2021/3/22,BR,Brazil,AMRO,79069,11950459,2438,292752
2021/3/22,RU,Russian Federation,EURO,9284,4466153,361,95391
2021/3/22,FR,France,EURO,38088,4114198,138,91751
2021/3/22,TR,Turkey,EURO,20428,3013122,102,30061
2021/3/22,GB,The United Kingdom,EURO,4086,4293613,33,126155
2021/3/22,AR,Argentina,AMRO,6826,2241739,41,54517
2021/3/22,CO,Colombia,AMRO,6761,2331187,136,61907
2021/3/22,IT,Italy,EURO,20045,3376376,300,104942
2021/3/23,IN,India,SEARO,40715,11686796,199,160166
2021/3/23,US,United States of America,AMRO,39024,29566239,451,541078
2021/3/23,BR,Brazil,AMRO,47774,11998233,1290,294042
2021/3/23,RU,Russian Federation,EURO,8457,4474610,427,95818
2021/3/23,FR,France,EURO,37136,4151334,343,92094
2021/3/23,TR,Turkey,EURO,22216,3035338,117,30178
2021/3/23,GB,The United Kingdom,EURO,5219,4298832,17,126172
2021/3/23,AR,Argentina,AMRO,4032,2245771,28,54545
2021/3/23,CO,Colombia,AMRO,5963,2337150,121,62028
2021/3/23,IT,Italy,EURO,24501,3400877,386,105328
2021/3/24,IN,India,SEARO,47262,11734058,275,160441
2021/3/24,US,United States of America,AMRO,55399,29621638,957,542035
2021/3/24,BR,Brazil,AMRO,49293,12047526,1383,295425
2021/3/24,RU,Russian Federation,EURO,8861,4483471,401,96219
2021/3/24,FR,France,EURO,37079,4188413,269,92363
2021/3/24,TR,Turkey,EURO,26182,3061520,138,30316
2021/3/24,GB,The United Kingdom,EURO,6171,4305003,112,126284
2021/3/24,AR,Argentina,AMRO,6401,2252172,126,54671
2021/3/24,CO,Colombia,AMRO,5128,2342278,120,62148
2021/3/24,IT,Italy,EURO,18739,3419616,551,105879
2021/3/25,IN,India,SEARO,53476,11787534,251,160692
2021/3/25,US,United States of America,AMRO,59983,29681621,729,542764
2021/3/25,BR,Brazil,AMRO,82493,12130019,3251,298676
2021/3/25,RU,Russian Federation,EURO,9221,4492692,393,96612
2021/3/25,FR,France,EURO,39932,4228345,245,92608
2021/3/25,TR,Turkey,EURO,29762,3091282,146,30462
2021/3/25,GB,The United Kingdom,EURO,5244,4310247,98,126382
2021/3/25,AR,Argentina,AMRO,9405,2261577,152,54823
2021/3/25,CO,Colombia,AMRO,4946,2347224,126,62274
2021/3/25,IT,Italy,EURO,21246,3440862,460,106339
2021/3/26,IN,India,SEARO,59118,11846652,257,160949
2021/3/26,US,United States of America,AMRO,65751,29747372,1091,543855
2021/3/26,BR,Brazil,AMRO,89992,12220011,2009,300685
2021/3/26,RU,Russian Federation,EURO,9167,4501859,405,97017
2021/3/26,FR,France,EURO,24890,4253235,223,92831
2021/3/26,TR,Turkey,EURO,28731,3120013,157,30619
2021/3/26,GB,The United Kingdom,EURO,6004,4316251,63,126445
2021/3/26,AR,Argentina,AMRO,8300,2269877,123,54946
2021/3/26,CO,Colombia,AMRO,5986,2353210,120,62394
2021/3/26,IT,Italy,EURO,23681,3464543,460,106799
2021/3/27,IN,India,SEARO,62258,11908910,291,161240
2021/3/27,US,United States of America,AMRO,67796,29815168,1237,545092
2021/3/27,BR,Brazil,AMRO,100158,12320169,2777,303462
2021/3/27,RU,Russian Federation,EURO,8885,4510744,387,97404
2021/3/27,FR,France,EURO,5122,4258357,897,93728
2021/3/27,TR,Turkey,EURO,29081,3149094,153,30772
2021/3/27,GB,The United Kingdom,EURO,5386,4321637,70,126515
2021/3/27,AR,Argentina,AMRO,8238,2278115,146,55092
2021/3/27,CO,Colombia,AMRO,6732,2359942,125,62519
2021/3/27,IT,Italy,EURO,24076,3488619,457,107256
2021/3/28,IN,India,SEARO,62714,11971624,312,161552
2021/3/28,US,United States of America,AMRO,71388,29886556,1170,546262
2021/3/28,BR,Brazil,AMRO,84245,12404414,3650,307112
2021/3/28,RU,Russian Federation,EURO,9088,4519832,336,97740
2021/3/28,FR,France,EURO,52323,4310680,156,93884
2021/3/28,TR,Turkey,EURO,30021,3179115,151,30923
2021/3/28,GB,The United Kingdom,EURO,4399,4326036,58,126573
2021/3/28,AR,Argentina,AMRO,12936,2291051,143,55235
2021/3/28,CO,Colombia,AMRO,7395,2367337,126,62645
2021/3/28,IT,Italy,EURO,23834,3512453,380,107636
2021/3/29,IN,India,SEARO,68020,12039644,291,161843
2021/3/29,US,United States of America,AMRO,63131,29949687,775,547037
2021/3/29,BR,Brazil,AMRO,85948,12490362,3438,310550
2021/3/29,RU,Russian Federation,EURO,8711,4528543,293,98033
2021/3/29,FR,France,EURO,43554,4354234,158,94042
2021/3/29,TR,Turkey,EURO,29058,3208173,153,31076
2021/3/29,GB,The United Kingdom,EURO,3559,4329595,19,126592
2021/3/29,AR,Argentina,AMRO,10338,2301389,133,55368
2021/3/29,CO,Colombia,AMRO,8254,2375591,145,62790
2021/3/29,IT,Italy,EURO,19604,3532057,297,107933
2021/3/30,IN,India,SEARO,56211,12095855,271,162114
2021/3/30,US,United States of America,AMRO,47266,29996953,516,547553
2021/3/30,BR,Brazil,AMRO,44326,12534688,1656,312206
2021/3/30,RU,Russian Federation,EURO,8277,4536820,409,98442
2021/3/30,FR,France,EURO,39629,4393863,360,94402
2021/3/30,TR,Turkey,EURO,32404,3240577,154,31230
2021/3/30,GB,The United Kingdom,EURO,4795,4334390,23,126615
2021/3/30,AR,Argentina,AMRO,7208,2308597,81,55449
2021/3/30,CO,Colombia,AMRO,7139,2382730,165,62955
2021/3/30,IT,Italy,EURO,12900,3544957,417,108350
2021/3/31,IN,India,SEARO,53480,12149335,354,162468
2021/3/31,US,United States of America,AMRO,61844,30058797,626,548179
2021/3/31,BR,Brazil,AMRO,38927,12573615,1660,313866
2021/3/31,RU,Russian Federation,EURO,8275,4545095,408,98850
2021/3/31,FR,France,EURO,38379,4432242,361,94763
2021/3/31,TR,Turkey,EURO,37303,3277880,155,31385
2021/3/31,GB,The United Kingdom,EURO,3995,4338385,55,126670
2021/3/31,AR,Argentina,AMRO,14014,2322611,162,55611
2021/3/31,CO,Colombia,AMRO,7049,2389779,124,63079
2021/3/31,IT,Italy,EURO,16055,3561012,529,108879
2021/4/1,IN,India,SEARO,72330,12221665,459,162927
2021/4/1,US,United States of America,AMRO,62561,30121358,763,548942
2021/4/1,BR,Brazil,AMRO,84494,12658109,3780,317646
2021/4/1,RU,Russian Federation,EURO,9169,4554264,383,99233
2021/4/1,FR,France,EURO,38483,4470725,299,95062
2021/4/1,TR,Turkey,EURO,39302,3317182,152,31537
2021/4/1,GB,The United Kingdom,EURO,3583,4341968,43,126713
2021/4/1,AR,Argentina,AMRO,10154,2332765,125,55736
2021/4/1,CO,Colombia,AMRO,7952,2397731,176,63255
2021/4/1,IT,Italy,EURO,23887,3584899,467,109346
2021/4/2,IN,India,SEARO,81466,12303131,469,163396
2021/4/2,US,United States of America,AMRO,69552,30190910,915,549857
2021/4/2,BR,Brazil,AMRO,90638,12748747,3869,321515
2021/4/2,RU,Russian Federation,EURO,8792,4563056,400,99633
2021/4/2,FR,France,EURO,24320,4495045,304,95366
2021/4/2,TR,Turkey,EURO,40806,3357988,176,31713
2021/4/2,GB,The United Kingdom,EURO,3743,4345711,51,126764
2021/4/2,AR,Argentina,AMRO,16056,2348821,122,55858
2021/4/2,CO,Colombia,AMRO,8646,2406377,167,63422
2021/4/2,IT,Italy,EURO,22184,3607083,501,109847
2021/4/3,IN,India,SEARO,89129,12392260,714,164110
2021/4/3,US,United States of America,AMRO,74707,30265617,815,550672
2021/4/3,BR,Brazil,AMRO,91097,12839844,3769,325284
2021/4/3,RU,Russian Federation,EURO,9021,4572077,384,100017
2021/4/3,FR,France,EURO,3775,4498820,318,95684
2021/4/3,TR,Turkey,EURO,42308,3400296,179,31892
2021/4/3,GB,The United Kingdom,EURO,3460,4349171,52,126816
2021/4/3,AR,Argentina,AMRO,14430,2363251,83,55941
2021/4/3,CO,Colombia,AMRO,11449,2417826,192,63614
2021/4/3,IT,Italy,EURO,21917,3629000,481,110328
2021/4/4,IN,India,SEARO,93249,12485509,513,164623
2021/4/4,US,United States of America,AMRO,64869,30330486,780,551452
2021/4/4,BR,Brazil,AMRO,70238,12910082,2922,328206
2021/4/4,RU,Russian Federation,EURO,8817,4580894,357,100374
2021/4/4,FR,France,EURO,8602,4507422,185,95869
2021/4/4,TR,Turkey,EURO,44756,3445052,186,32078
2021/4/4,GB,The United Kingdom,EURO,2588,4351759,10,126826
2021/4/4,AR,Argentina,AMRO,9902,2373153,82,56023
2021/4/4,CO,Colombia,AMRO,10222,2428048,163,63777
2021/4/4,IT,Italy,EURO,21247,3650247,376,110704
2021/4/5,IN,India,SEARO,103558,12589067,478,165101
2021/4/5,US,United States of America,AMRO,67736,30398222,722,552174
2021/4/5,BR,Brazil,AMRO,43515,12953597,1987,330193
2021/4/5,RU,Russian Federation,EURO,8646,4589540,343,100717
2021/4/5,FR,France,EURO,53843,4561265,157,96026
2021/4/5,TR,Turkey,EURO,41998,3487050,185,32263
2021/4/5,GB,The United Kingdom,EURO,2338,4354097,10,126836
2021/4/5,AR,Argentina,AMRO,10384,2383537,83,56106
2021/4/5,CO,Colombia,AMRO,9149,2437197,155,63932
2021/4/5,IT,Italy,EURO,18017,3668264,326,111030
2021/4/6,IN,India,SEARO,96982,12686049,446,165547
2021/4/6,US,United States of America,AMRO,41253,30439475,400,552574
2021/4/6,BR,Brazil,AMRO,31359,12984956,1240,331433
2021/4/6,RU,Russian Federation,EURO,8328,4597868,389,101106
2021/4/6,FR,France,EURO,39110,4600375,228,96254
2021/4/6,TR,Turkey,EURO,42551,3529601,193,32456
2021/4/6,GB,The United Kingdom,EURO,2237,4356334,26,126862
2021/4/6,AR,Argentina,AMRO,9955,2393492,93,56199
2021/4/6,CO,Colombia,AMRO,9022,2446219,162,64094
2021/4/6,IT,Italy,EURO,10680,3678944,296,111326
2021/4/7,IN,India,SEARO,115736,12801785,630,166177
2021/4/7,US,United States of America,AMRO,63035,30502510,335,552909
2021/4/7,BR,Brazil,AMRO,28645,13013601,1319,332752
2021/4/7,RU,Russian Federation,EURO,8294,4606162,374,101480
2021/4/7,FR,France,EURO,35899,4636274,412,96666
2021/4/7,TR,Turkey,EURO,49584,3579185,211,32667
2021/4/7,GB,The United Kingdom,EURO,2548,4358882,20,126882
2021/4/7,AR,Argentina,AMRO,13667,2407159,272,56471
2021/4/7,CO,Colombia,AMRO,10190,2456409,199,64293
2021/4/7,IT,Italy,EURO,7763,3686707,421,111747
2021/4/8,IN,India,SEARO,126789,12928574,685,166862
2021/4/8,US,United States of America,AMRO,61226,30563736,708,553617
2021/4/8,BR,Brazil,AMRO,86979,13100580,4195,336947
2021/4/8,RU,Russian Federation,EURO,8672,4614834,365,101845
2021/4/8,FR,France,EURO,37967,4674241,433,97099
2021/4/8,TR,Turkey,EURO,54740,3633925,276,32943
2021/4/8,GB,The United Kingdom,EURO,3011,4361893,45,126927
2021/4/8,AR,Argentina,AMRO,20870,2428029,163,56634
2021/4/8,CO,Colombia,AMRO,11827,2468236,231,64524
2021/4/8,IT,Italy,EURO,13686,3700393,627,112374
2021/4/9,IN,India,SEARO,131968,13060542,780,167642
2021/4/9,US,United States of America,AMRO,76069,30639805,772,554389
2021/4/9,BR,Brazil,AMRO,92625,13193205,3829,340776
2021/4/9,RU,Russian Federation,EURO,9150,4623984,402,102247
2021/4/9,FR,France,EURO,23785,4698026,331,97430
2021/4/9,TR,Turkey,EURO,55941,3689866,258,33201
2021/4/9,GB,The United Kingdom,EURO,2855,4364748,53,126980
2021/4/9,AR,Argentina,AMRO,22039,2450068,198,56832
2021/4/9,CO,Colombia,AMRO,11381,2479617,243,64767
2021/4/9,IT,Italy,EURO,17209,3717602,487,112861
2021/4/10,IN,India,SEARO,145384,13205926,794,168436
2021/4/10,US,United States of America,AMRO,76573,30716378,948,555337
2021/4/10,BR,Brazil,AMRO,86652,13279857,4249,345025
2021/4/10,RU,Russian Federation,EURO,8704,4632688,402,102649
2021/4/10,FR,France,EURO,3728,4701754,319,97749
2021/4/10,TR,Turkey,EURO,55791,3745657,253,33454
2021/4/10,GB,The United Kingdom,EURO,2456,4367204,60,127040
2021/4/10,AR,Argentina,AMRO,23683,2473751,290,57122
2021/4/10,CO,Colombia,AMRO,12464,2492081,247,65014
2021/4/10,IT,Italy,EURO,18924,3736526,718,113579
2021/4/11,IN,India,SEARO,152879,13358805,839,169275
2021/4/11,US,United States of America,AMRO,80567,30796945,930,556267
2021/4/11,BR,Brazil,AMRO,93317,13373174,3693,348718
2021/4/11,RU,Russian Federation,EURO,8702,4641390,337,102986
2021/4/11,FR,France,EURO,46288,4748042,207,97956
2021/4/11,TR,Turkey,EURO,52676,3798333,248,33702
2021/4/11,GB,The United Kingdom,EURO,845,4368049,40,127080
2021/4/11,AR,Argentina,AMRO,24130,2497881,228,57350
2021/4/11,CO,Colombia,AMRO,12125,2504206,269,65283
2021/4/11,IT,Italy,EURO,17551,3754077,344,113923
2021/4/12,IN,India,SEARO,168912,13527717,904,170179
2021/4/12,US,United States of America,AMRO,68114,30865059,792,557059
2021/4/12,BR,Brazil,AMRO,71832,13445006,2616,351334
2021/4/12,RU,Russian Federation,EURO,8320,4649710,277,103263
2021/4/12,FR,France,EURO,34343,4782385,176,98132
2021/4/12,TR,Turkey,EURO,50678,3849011,237,33939
2021/4/12,GB,The United Kingdom,EURO,1730,4369779,7,127087
2021/4/12,AR,Argentina,AMRO,19419,2517300,297,57647
2021/4/12,CO,Colombia,AMRO,14509,2518715,325,65608
2021/4/12,IT,Italy,EURO,15737,3769814,331,114254
2021/4/13,IN,India,SEARO,161736,13689453,879,171058
2021/4/13,US,United States of America,AMRO,53594,30918653,341,557400
2021/4/13,BR,Brazil,AMRO,37017,13482023,1803,353137
2021/4/13,RU,Russian Federation,EURO,8173,4657883,338,103601
2021/4/13,FR,France,EURO,30754,4813139,373,98505
2021/4/13,TR,Turkey,EURO,54562,3903573,243,34182
2021/4/13,GB,The United Kingdom,EURO,3568,4373347,13,127100
2021/4/13,AR,Argentina,AMRO,15262,2532562,132,57779
2021/4/13,CO,Colombia,AMRO,17483,2536198,281,65889
2021/4/13,IT,Italy,EURO,9780,3779594,358,114612
2021/4/14,IN,India,SEARO,184372,13873825,1027,172085
2021/4/14,US,United States of America,AMRO,57801,30976454,559,557959
2021/4/14,BR,Brazil,AMRO,35785,13517808,1480,354617
2021/4/14,RU,Russian Federation,EURO,8326,4666209,399,104000
2021/4/14,FR,France,EURO,31275,4844414,345,98850
2021/4/14,TR,Turkey,EURO,59187,3962760,273,34455
2021/4/14,GB,The United Kingdom,EURO,2471,4375818,23,127123
2021/4/14,AR,Argentina,AMRO,19437,2551999,178,57957
2021/4/14,CO,Colombia,AMRO,16739,2552937,267,66156
2021/4/14,IT,Italy,EURO,13439,3793033,476,115088
2021/4/15,IN,India,SEARO,200739,14074564,1038,173123
2021/4/15,US,United States of America,AMRO,77231,31053685,746,558705
2021/4/15,BR,Brazil,AMRO,82186,13599994,3808,358425
2021/4/15,RU,Russian Federation,EURO,8944,4675153,398,104398
2021/4/15,FR,France,EURO,32128,4876542,295,99145
2021/4/15,TR,Turkey,EURO,62797,4025557,279,34734
2021/4/15,GB,The United Kingdom,EURO,2491,4378309,38,127161
2021/4/15,AR,Argentina,AMRO,27001,2579000,217,58174
